,kcat_MW
B_PSERtex_reverse_num4,943285.5334621277
A_X5PL3E_num1,7529.26070535452
A_MLTGY3pp_num6,1188.2811568481006
B_AIRC3_reverse,3130.460035186586
A_MDDCP5pp_num4,2934.6695920908605
A_F1PP_num1,989.9266774384473
A_PGM_reverse_num1,4254.14828486784
A_TYRTA_reverse_num2,276.8056248363491
A_GALKr,1070.0038078186192
B_PROTRS_num1,501.5481554983252
A_3OAS60_num1,165.06654332193077
B_SHK3Dr_reverse_num2,14948.341262260012
B_PYK_num2,156183.67419398215
A_ASPTA_num1,159.7495833714874
A_S7PI,390.76468853096964
A_NDPK5_num1,418.25292515899264
B_BMOCOS_num1,624875.0245532056
B_NADPPPS_num3,1819323.3392695785
B_GPDDA2,128.29222745945458
A_PLIPA2E160pp,141.41535069497317
A_FCLT_num2,265.4088319492593
B_AACPS7_num3,408108.09305930615
B_NAt3_1p5pp_num9,1934192.236236264
A_PGMT_num2,5368.620077960326
A_MLTGY1pp_num1,641.019069333738
A_ADPRDP_num1,308.01766366711337
B_SUCBZL,4586.871650428114
A_FHL_num2,533.2202112667918
A_POR5_reverse_num1,356.62405523911326
B_ABUTt2pp,891004.5400122495
B_FMETTRS_num1,1355.6885316985858
A_ACONTa_num1,416.49024818686166
A_MLDCP1Bpp_num1,1058.899504689267
A_GLUNpp,140.16745225735195
A_BWCOGDS2,1342.9380782612309
A_CTPS2,163.9774638649157
A_PLIPA2A160pp,223.2837579421738
B_ACCOAC_num2,749.0521552207884
A_IDOND2,268.5027760817949
A_PAPA140pp,327.0859064342397
A_SPODM_num2,1014.4477569618826
A_PPK,186.23634662538933
A_NTD3pp_num2,163.35237209115238
A_ACACT1r_reverse_num3,600.0653375313752
B_ACHBS,2708.705677781493
A_EAR100y,83.44142385770861
A_CYANST_num1,8900.055601046206
B_THDPS_num1,284845.2121572745
B_AACPS8_num2,0.7912637014315853
A_GLCTR1,463.90848724697935
B_IPPMIb_reverse,155.8801698148826
A_NDPK6_reverse_num1,418.9696649198677
A_MDDEP3pp_num3,549.3574468695093
A_3OAR100_reverse,208.8226663888921
B_UAGAAT_num4,829.3994686148186
A_FDMO,58.25940376327308
B_EAR60x,2007.3499779850033
B_UDCPDPS,116.31628585028713
A_DKGLCNR1_num2,341.67859621969774
B_MALGT_reverse,5443.808922715724
A_MOHMT,0.127490310736384
A_FALDH2_reverse,284.69130703523973
B_PA161abcpp_num1,305003.3707364153
A_6D6SPA,1233.2351543007221
A_PGPP120_num1,478.937461337618
B_NAt3_1p5pp_num8,2651428.0344831254
B_DASYN180,680.177934079005
A_GUAPRT_num2,253.07296089118833
A_UAG2E_reverse,766.4734672360491
A_HACD6_num1,197.79972931594008
A_ECOAH2_reverse_num1,587.9062997552943
A_R5PPpp_num2,238.3812500839425
B_ACALD,817.0446351554058
A_DSERDHr_reverse,161.68258234774402
A_PMDPHT_num1,313.6692841218432
A_AM3PA,456.12924761153465
B_ALCD19_num3,87308.88512316892
B_FACOAL160t2pp_num1,71.28058159904715
B_IGPS,319.7763193451638
B_BTS4,9893.794479594388
A_RNDR2b_num1,106.83665652344743
