,fluxes,reduced_costs
GMPtex_num3,0.0,-2.0
GMPtex_num4,0.0,-2.0
IMPtex_num2,0.0,-2.0
IMPtex_num3,0.0,-2.0
IMPtex_num4,0.0,-2.0
UMPtex_num2,0.0,-2.0
UMPtex_num3,0.0,-2.0
UMPtex_num4,0.0,-2.0
G1Ptex_num2,0.0,2.0
G1Ptex_num3,0.0,2.0
G1Ptex_num4,0.0,2.0
ZN2t3pp_num2,0.0,53.60566956658667
SKMtex_num2,0.0,-2.0
SKMtex_num3,0.0,-2.0
SKMtex_num4,0.0,-2.0
MNtex_num2,0.0,-2.0
MNtex_num3,0.0,-2.0
MNtex_num4,0.0,-2.0
GAL1Ptex_num2,0.0,-2.0
GAL1Ptex_num3,0.0,-2.0
GAL1Ptex_num4,0.0,-2.0
O2Stex_num2,0.0,2.0
O2Stex_num3,0.0,2.0
O2Stex_num4,0.0,2.0
ALDD3y_num2,0.0,2066.662086126009
ALDD3y_num3,0.0,653.9152908024482
R5PP_num2,0.0,1265.9449161229293
R5PP_num3,0.0,1497.904402236261
R5PP_num4,0.0,1419.6526902589528
R5PP_num5,0.0,1481.2484928425556
CYSSADS_num2,0.0,-1522.076275394361
HOMt2pp_num2,0.0,3556.4507862827604
HOMtex_num2,0.0,0.0
HOMtex_num3,0.0,0.0
HOMtex_num4,0.0,0.0
SO2tex_num2,0.0,0.0
SO2tex_num3,0.0,0.0
SO2tex_num4,0.0,0.0
CYStpp_num2,0.0,247.7621632620794
ACSERtpp_num2,0.0,3344.647477944556
ACSERtex_num2,0.0,0.0
ACSERtex_num3,0.0,0.0
ACSERtex_num4,0.0,0.0
NTP10_num2,0.0,1606.9394642148036
ECOAH7_num2,0.0,30.41500368900597
G1PPpp_num2,0.0,663.9539379424817
NTD11_num2,0.024322800000000006,-650.0310453176608
ORNDC_num2,0.0,9314.663527697501
ALAALAtex_num2,0.0,2.0
ALAALAtex_num3,0.0,2.0
ALAALAtex_num4,0.0,2.0
FACOAL181t2pp_num2,0.0,-703.4980482174269
MALtex_num2,0.0,-2.0
MALtex_num3,0.0,-2.0
MALtex_num4,0.0,-2.0
NO3tex_num2,0.0,-2.0
NO3tex_num3,0.0,-2.0
NO3tex_num4,0.0,-2.0
URAt2pp_num2,0.0,-1.9999999999999147
ALAALAabcpp_num2,0.0,-1.9999999999999147
AMPTASEPG_num2,0.0,634.7343352061762
AMPTASEPG_num3,0.0,-796.8323648507248
AMPTASEPG_num4,0.0,-741.2939207692225
CLPNS180pp_num2,0.0,-625.7251583029253
CLPNS181pp_num2,0.0,2690.659524495038
CLPNS120pp_num2,0.0,-354.48341337917964
FACOAL141t2pp_num2,0.0,38.04681473333403
FACOAL161t2pp_num2,0.0,-659.3018675054609
PGPP140pp_num2,0.0,-247.5927439379011
PGPP141pp_num2,0.0,-135.44043697194138
PGPP160pp_num2,0.0,-194.16884959753952
PGPP180pp_num2,0.0,-247.23324615991214
CLPNS160pp_num2,0.0,-289.39753417205657
CLPNS161pp_num2,0.0,-474.67405861796874
GSNtex_num2,0.0,-2.0
GSNtex_num3,0.0,-2.0
GSNtex_num4,0.0,-2.0
FORtex_num2,0.0,-2.0
FORtex_num3,0.0,-2.0
FORtex_num4,0.0,-2.0
D_LACt2pp_num2,0.0,2.0
RIBtex_num2,0.0,2.0
RIBtex_num3,0.0,2.0
RIBtex_num4,0.0,2.0
THMtex_num2,0.0,-2.0
THMtex_num3,0.0,-2.0
THMtex_num4,0.0,-2.0
XYLUtex_num2,0.0,-2.0
XYLUtex_num3,0.0,-2.0
XYLUtex_num4,0.0,-2.0
ALLtex_num2,0.0,-2.0
ALLtex_num3,0.0,-2.0
ALLtex_num4,0.0,-2.0
34dhpactex_num2,0.0,-2.0
34dhpactex_num3,0.0,-2.0
34dhpactex_num4,0.0,-2.0
HYD1pp_num2,0.0,3.3905778235415482
HYD1pp_num3,0.0,-7.922729785356125
FE3DHBZStonex_num2,0.0,51.60566956658667
23DAPPAtex_num2,0.0,2.0
23DAPPAtex_num3,0.0,2.0
23DAPPAtex_num4,0.0,2.0
FMNRx_num2,0.0,-271.980715305419
PHEt2rpp_num2,0.0,-1.9999999999999147
MDDCP1pp_num2,0.0,819.2184036415961
MDDCP1pp_num3,0.0,826.5107459723545
MDDCP1pp_num4,0.0,664.5623235637499
MDDCP1pp_num5,0.0,627.6565478677326
MDDCP1pp_num6,0.0,646.8962629450357
2DOXG6PP_num2,0.0,-395.3131194102029
2DOXG6PP_num3,0.0,-525.012168295393
2DOXG6PP_num4,0.0,-379.31750633242126
MPTG_num2,0.0013894,-1629.8166958252732
MPTG_num3,0.0,-790.6372020034249
MPTG_num4,0.0,-782.3282562148887
MPTG2_num2,0.0,1772.6074779523005
MPTG2_num3,0.0,344.11462003089764
MPTG2_num4,0.0,1575.7661549381846
MCTP1App_num2,0.0,-1270.962866029197
MCTP2App_num2,0.0,-432.71266943879255
MCTP1Bpp_num2,0.0,745.7401208472347
GLCtex_copy2_num2,0.0,-2.0
GLCtex_copy2_num3,0.0,-2.0
GLCtex_copy2_num4,0.0,-2.0
NAt3pp_num2,0.0,4.0
SFGTHi_num2,0.0,-115.74213396900991
THIORDXi_num2,0.0,1852.2586835421673
THIORDXi_num3,0.0,1893.634409046843
3HAD80_num2,0.0,671.4304278250347
3HAD120_num2,0.020545199999999986,-972.6373722945937
PGPP120_num2,0.0,450.9679402062065
PPALtex_num2,0.0,-2.0
PPALtex_num3,0.0,-2.0
PPALtex_num4,0.0,-2.0
CA2tex_num2,0.0,-2.0
CA2tex_num3,0.0,-2.0
CA2tex_num4,0.0,-2.0
CUtex_num2,0.0,2.0
CUtex_num3,0.0,2.0
CUtex_num4,0.0,2.0
12PPDRtex_num2,0.0,2.0
12PPDRtex_num3,0.0,2.0
12PPDRtex_num4,0.0,2.0
F6Ptex_num2,0.0,-2.0
F6Ptex_num3,0.0,-2.0
F6Ptex_num4,0.0,-2.0
GAMAN6Ptex_num2,0.0,-2.0
GAMAN6Ptex_num3,0.0,-2.0
GAMAN6Ptex_num4,0.0,-2.0
ACONTb_num2,0.0,-417.81930252191023
GLCP2_num2,0.0,-165.06609277127524
3HAD161_num2,0.0,671.4306335960341
3HAD121_num2,0.0,671.4297848781353
PROGLYtex_num2,0.0,-2.0
PROGLYtex_num3,0.0,-2.0
PROGLYtex_num4,0.0,-2.0
MDDCP2pp_num2,0.0,29.604012961560784
MDDCP2pp_num3,0.0,44.59971237993477
MDDCP2pp_num4,0.0,-288.4249488517785
MDDCP2pp_num5,0.0,-364.3166014957501
MDDCP2pp_num6,0.0,-377.7589471053782
MDDCP3pp_num2,0.0,29.474195059814065
MDDCP3pp_num3,0.0,44.4082972982319
MDDCP3pp_num4,0.0,-287.2484182195517
MDDCP3pp_num5,0.0,-362.8283352810072
MDDCP3pp_num6,0.0,-376.21546448988215
MLDCP1App_num2,0.0,-638.5612695959153
MLDCP1App_num3,0.0,20.941439482177884
MLDCP1App_num4,0.0,-634.1226470219353
MLDCP1App_num5,0.0,-660.0001325972853
3HAD141_num2,0.0,671.4309494323334
ACONTa_num2,0.0,-547.761281826744
MLDCP2App_num2,0.0,-119.74679784677755
MLDCP2App_num3,0.0,-125.31862553111023
MLDCP2App_num4,0.0,-130.3669748705952
MLDCP2App_num5,0.0,-126.18454105076125
PGPP120pp_num2,0.0,-61.11976151983254
PGPP181pp_num2,0.0,-247.5982483014086
PGPP140_num2,0.0,-237.38974081333083
PGPP141_num2,0.0,156.8907408879203
MDDCP5pp_num2,0.0,3.5094692199959354
MDDCP5pp_num3,0.0,6.123641791283717
MDDCP5pp_num4,0.0,-51.931932256139135
MDDCP5pp_num5,0.0,-65.16198390436011
MDDCP5pp_num6,0.0,-67.50536317600768
MLTGY3pp_num2,0.0,-41.10515565157402
MLTGY3pp_num3,0.0,-39.81417290848913
MLTGY3pp_num4,0.0,258.35869811472367
MLTGY3pp_num5,0.0,-38.41958721429546
MLTGY3pp_num6,0.0,-202.23836118787585
MLTGY3pp_num7,0.0,122.76496931115253
MLTGY3pp_num8,0.0,-57.90775109318929
MLDCP2Bpp_num2,0.0,3768.7990770203064
MLDCP2Bpp_num3,0.0,3773.1595901228825
MLDCP2Bpp_num4,0.0,3772.4116553466624
MLDCP2Bpp_num5,0.0,3883.5418572069284
3OAS140_num2,0.0,-1320.7787207776964
3HAD181_num2,0.0,371.9366481037498
PGPP160_num2,0.0,-247.57449343992278
PGPP180_num2,0.0,-136.40120369106864
PGPP161_num2,0.0,-246.59852927073018
PGPP181_num2,0.0,-270.0943423928748
MDDCP4pp_num2,0.0,69.15222554943057
MDDCP4pp_num3,0.0,102.913045177414
MDDCP4pp_num4,0.0,-646.8476206651872
MDDCP4pp_num5,0.0,-817.707568339018
MDDCP4pp_num6,0.0,-847.9712188322794
CLPNS140pp_num2,0.0,-1051.9437995885412
CLPNS141pp_num2,0.0,-352.9478990518285
MDDEP3pp_num2,0.0,1948.0030174415951
MDDEP3pp_num3,0.0,2229.933771397278
MDDEP3pp_num4,0.0,2169.0325203825705
MDDEP3pp_num5,0.0,2040.3250023163346
MDDEP3pp_num6,0.0,2097.536966854881
MDDEP3pp_num7,0.0,2149.3393194081436
MDDEP4pp_num2,0.0,-4.085856383724604
MDDEP4pp_num3,0.0,162.42387532330758
MDDEP4pp_num4,0.0,85.83100741379894
MDDEP4pp_num5,0.0,-76.03886843056534
MDDEP4pp_num6,0.0,-192.14823375015112
MDDEP4pp_num7,0.0,61.06372071613441
MLTGY1pp_num2,0.0,-168.9505316204377
MLTGY1pp_num3,0.0,-32.36515801381756
MLTGY1pp_num4,0.0,-34.60427483226522
MLTGY1pp_num5,0.0,215.07640220731992
MLTGY1pp_num6,0.0,-33.52790637022554
MLTGY1pp_num7,0.0,102.02391318069567
MLTGY1pp_num8,0.0,-48.613589607339236
CGLYtex_num2,0.0,-2.0
CGLYtex_num3,0.0,-2.0
CGLYtex_num4,0.0,-2.0
3HAD40_num2,0.0,457.74479219980276
3OAS60_num2,0.03558799999999999,-1428.99458273842
3OAS160_num2,0.0,-2160.3734288305095
MLDCP3App_num2,0.0,2787.1032505309468
MLDCP3App_num3,0.0,3479.860441612893
MLDCP3App_num4,0.0,2791.765684519645
MLDCP3App_num5,0.0,2764.5833633976126
MLDCP1Bpp_num2,0.0,3431.0183271311503
MLDCP1Bpp_num3,0.0,3639.02678824442
MLDCP1Bpp_num4,0.0,3432.4182773070092
MLDCP1Bpp_num5,0.0,3424.2564672282783
PGPP161pp_num2,0.0,-247.60395829186018
GTHOXtex_num2,0.0,0.0
GTHOXtex_num3,0.0,0.0
GTHOXtex_num4,0.0,0.0
DSBDR_num2,0.0,-472.76086404390435
3OAS80_num2,0.0,-2160.3714627159898
3OAS100_num2,0.0,-2160.3686818927054
3OAS120_num2,0.020545199999999986,-2182.502605538355
3HAD60_num2,0.0,174.94761873890093
3HAD100_num2,0.0,671.4303840681132
3HAD140_num2,0.0,644.3952174761998
3HAD160_num2,0.0,671.4290668438357
MLTGY2pp_num2,0.0,-75.29440968745257
MLTGY2pp_num3,0.0,-15.330872973841906
MLTGY2pp_num4,0.0,-16.313887142059684
MLTGY2pp_num5,0.0,93.30060557474644
MLTGY2pp_num6,0.0,-15.841341206083598
MLTGY2pp_num7,0.0,43.668445835435705
MLTGY2pp_num8,0.0,-22.464238716151158
MLTGY4pp_num2,0.0,-72.73653374771675
MLTGY4pp_num3,0.0,-70.40130092736945
MLTGY4pp_num4,0.0,468.95763942811027
MLTGY4pp_num5,0.0,-67.87866268237849
MLTGY4pp_num6,0.0,-364.20716497497415
MLTGY4pp_num7,0.0,223.68485620157298
MLTGY4pp_num8,0.0,-103.1304124715025
3OAS180_num2,0.0,4495.529934508999
3HAD180_num2,0.0,125215.3476566614
MDDEP1pp_num2,0.0,-98.40467882910889
MDDEP1pp_num3,0.0,142.20041787473747
MDDEP1pp_num4,0.0,75.02815623089555
MDDEP1pp_num5,0.0,-66.93239363587782
MDDEP1pp_num6,0.0,53.30714349680784
MDDEP1pp_num7,0.0,-3.8293047722545452
MDDEP2pp_num2,0.0,3510.1010614858387
MDDEP2pp_num3,0.0,3547.2435406745863
MDDEP2pp_num4,0.0,3536.8740831545874
MDDEP2pp_num5,0.0,3514.959473511197
MDDEP2pp_num6,0.0,3533.5209860029936
MDDEP2pp_num7,0.0,3524.700768257033
GTHRDtex_num2,0.0,-2.0
GTHRDtex_num3,0.0,-2.0
GTHRDtex_num4,0.0,-2.0
GLYBt2pp_num2,0.0,105.21133913317325
LYSt3pp_num2,0.0,-1.9999999999999147
BGLA1_num2,0.0,1215.6296725532802
BGLA1_num3,0.0,268.5521210798087
CHLt2pp_num2,0.0,-2.0
TUNGStex_num2,0.0,0.0
TUNGStex_num3,0.0,0.0
TUNGStex_num4,0.0,0.0
COBALT2tpp_num2,0.0,-2.0
2MAHMP_num2,0.0,30935.889298565686
COBALT2t3pp_num2,0.0,53.60566956658667
GALCTNLtex_num2,0.0,2.0
GALCTNLtex_num3,0.0,2.0
GALCTNLtex_num4,0.0,2.0
MALDtex_num2,0.0,-2.0
MALDtex_num3,0.0,-2.0
MALDtex_num4,0.0,-2.0
OROTtex_num2,0.0,-2.0
OROTtex_num3,0.0,-2.0
OROTtex_num4,0.0,-2.0
5DGLCNtex_num2,0.0,2.0
5DGLCNtex_num3,0.0,2.0
5DGLCNtex_num4,0.0,2.0
GLYt2pp_num2,0.0,49.60566956658667
ALAt2pp_num2,0.0,2.0000000000000853
NI2t3pp_num2,0.0,53.60566956658667
PPAtex_num2,0.0,-2.0
PPAtex_num3,0.0,-2.0
PPAtex_num4,0.0,-2.0
PSCLYStex_num2,0.0,-2.0
PSCLYStex_num3,0.0,-2.0
PSCLYStex_num4,0.0,-2.0
THYMtex_num2,0.0,2.0
THYMtex_num3,0.0,2.0
THYMtex_num4,0.0,2.0
MN2t3pp_num2,0.0,53.60566956658667
THRA_num2,0.0,3622.4572634678498
XYLK2_num2,0.0,-591.3906505214491
POR5_num2,0.0,1170.9465474354438
HACD8_num2,0.0,2150.2986385016884
DGUNC_num2,0.0,3826.3905032742186
DGUNC_num3,0.0,5807.605992144021
DGUNC_num4,0.0,4218.984455275011
DGUNC_num5,0.0,4738.674265297832
CDGUNPD_num2,0.0,225.43566106824449
CDGUNPD_num3,0.0,207.9906359139569
CDGUNPD_num4,0.0,-57.49338345154497
CDGUNPD_num5,0.0,39.707211195625945
CMtpp_num2,0.0,51.60566956658667
FUSAtpp_num2,0.0,51.60566956658667
MINCYCtex_num2,0.0,0.0
MINCYCtex_num3,0.0,0.0
MINCYCtex_num4,0.0,0.0
MINCYCtpp_num2,0.0,51.60566956658667
DOXRBCNtex_num2,0.0,0.0
DOXRBCNtex_num3,0.0,0.0
DOXRBCNtex_num4,0.0,0.0
DOXRBCNtpp_num2,0.0,51.60566956658667
NOVBCNtpp_num2,0.0,51.60566956658667
CMtex_num2,0.0,0.0
CMtex_num3,0.0,0.0
CMtex_num4,0.0,0.0
LALALGLUtex_num2,0.0,-2.0
LALALGLUtex_num3,0.0,-2.0
LALALGLUtex_num4,0.0,-2.0
LALADGLUtpp_num2,0.0,-1.9999999999999147
LALADGLUtpp_num3,0.0,-1.9999999999999147
LALADGLUtpp_num4,0.0,-1.9999999999999147
5MTRtex_num2,0.0,2.0
5MTRtex_num3,0.0,2.0
5MTRtex_num4,0.0,2.0
LALADGLUtex_num2,0.0,-2.0
LALADGLUtex_num3,0.0,-2.0
LALADGLUtex_num4,0.0,-2.0
LALALGLUtpp_num2,0.0,-1.9999999999999147
LALALGLUtpp_num3,0.0,-1.9999999999999147
LALALGLUtpp_num4,0.0,-1.9999999999999147
3HPPtex_num2,0.0,2.0
3HPPtex_num3,0.0,2.0
3HPPtex_num4,0.0,2.0
MSAR_num2,0.0,925.569004419569
FUSAtex_num2,0.0,0.0
FUSAtex_num3,0.0,0.0
FUSAtex_num4,0.0,0.0
QUIN2tex_num2,0.0,2.0
QUIN2tex_num3,0.0,2.0
QUIN2tex_num4,0.0,2.0
ACACT8r_num2,0.0,-115.35311888717115
FDH4pp_num2,0.0,3969.091720135167
FDH5pp_num2,0.0,1942.3475360161756
SELtex_num2,0.0,0.0
SELtex_num3,0.0,0.0
SELtex_num4,0.0,0.0
MEOHtex_num2,0.0,2.0
MEOHtex_num3,0.0,2.0
MEOHtex_num4,0.0,2.0
MECDPDH5_num2,0.0,-1487.3564290207396
RNTR1c2_num2,0.0,-567.806307232144
RNTR1c2_num3,0.0,-567.9836871001282
RNTR1c2_num4,0.0026166,-870.7509457052239
RNTR2c2_num2,0.0,-927.348652291079
RNTR2c2_num3,0.0027017,-1422.3545711693296
RNTR2c2_num4,0.0,-1422.0637759619913
RNTR3c2_num2,0.0,-805.2546426684167
RNTR3c2_num3,0.0,-805.5064617394156
RNTR3c2_num4,0.0,-1235.0816262922026
RNTR4c2_num2,0.0,485.66056782242595
RNTR4c2_num3,0.0,485.1282276625825
RNTR4c2_num4,0.0,-423.5167042876419
FLDR2_num2,0.0,-240.58168261743037
TTRCYCtex_num2,0.0,0.0
TTRCYCtex_num3,0.0,0.0
TTRCYCtex_num4,0.0,0.0
TTRCYCtpp_num2,0.0,51.60566956658667
SLNTtex_num2,0.0,-2.0
SLNTtex_num3,0.0,-2.0
SLNTtex_num4,0.0,-2.0
RFAMPtpp_num2,0.0,51.60566956658667
TARTRDtex_num2,0.0,2.0
TARTRDtex_num3,0.0,2.0
TARTRDtex_num4,0.0,2.0
BTNtex_num2,0.0,-2.0
BTNtex_num3,0.0,-2.0
BTNtex_num4,0.0,-2.0
ARBTptspp_num2,0.0,-2.0
ARBTtex_num2,0.0,-2.0
ARBTtex_num3,0.0,-2.0
ARBTtex_num4,0.0,-2.0
PYDXtex_num2,0.0,-2.0
PYDXtex_num3,0.0,-2.0
PYDXtex_num4,0.0,-2.0
SUCASPtpp_num2,0.0,-2.0
SUCASPtpp_num3,0.0,-2.0
SUCMALtpp_num2,0.0,2.0
SUCMALtpp_num3,0.0,2.0
PYDXNtex_num2,0.0,-2.0
PYDXNtex_num3,0.0,-2.0
PYDXNtex_num4,0.0,-2.0
PYDAMtex_num2,0.0,-2.0
PYDAMtex_num3,0.0,-2.0
PYDAMtex_num4,0.0,-2.0
CHTBStex_num2,0.0,0.0
CHTBStex_num3,0.0,0.0
CHTBStex_num4,0.0,0.0
CHTBStex_num5,0.0,0.0
CRNDtex_num2,0.0,2.0
CRNDtex_num3,0.0,2.0
CRNDtex_num4,0.0,2.0
NADPHHR_num2,0.0,3952.3412025376165
NADPHHS_num2,0.0,2753.297230619326
NADHHS_num2,0.0,750.0638881656923
SELabcpp_num2,0.0,245.7621632620795
NADHHR_num2,0.0,2728.8472726657055
DXYLTD_num2,0.0,1380273.4862272572
2DDARAA_num2,0.0,2698.562998791651
GNP_num2,0.0,-36.80015244894875
DXYLONtex_num2,0.0,2.0
DXYLONtex_num3,0.0,2.0
PSURItex_num2,0.0,-2.0
PSURItex_num3,0.0,-2.0
PSURItex_num4,0.0,-2.0
FMNtex_num2,0.0,0.0
FMNtex_num3,0.0,0.0
FMNtex_num4,0.0,0.0
CLBtex_num2,0.0,2.0
CLBtex_num3,0.0,2.0
CLBtex_num4,0.0,2.0
2HESR_num2,0.0,-431.5549641190046
PIt2rpp_num2,0.0,-2.0
METt3pp_num2,0.0,299.3678328286661
5DKGR_num2,0.0,632.0019328410381
LEUt3pp_num2,0.0,105.21133913317325
FADtex_num2,0.0,0.0
FADtex_num3,0.0,0.0
FADtex_num4,0.0,0.0
2DGLCtex_num2,0.0,0.0
2DGLCtex_num3,0.0,0.0
2DGLCtex_num4,0.0,0.0
E4PP_num2,0.0,-189.30392744248195
E4PP_num3,0.0,-114.53924983513603
E4PP_num4,0.0,-211.79501795145603
E4PP_num5,0.0,-175.94981089176184
URATEtex_num2,0.0,-2.0
URATEtex_num3,0.0,-2.0
URATEtex_num4,0.0,-2.0
Ftex_num2,0.0,0.0
Ftex_num3,0.0,0.0
Ftex_num4,0.0,0.0
CYSItex_num2,0.0,0.0
CYSItex_num3,0.0,0.0
CYSItex_num4,0.0,0.0
CS1tex_num2,0.0,0.0
CS1tex_num3,0.0,0.0
CS1tex_num4,0.0,0.0
MEPNtex_num2,0.0,0.0
MEPNtex_num3,0.0,0.0
MEPNtex_num4,0.0,0.0
F1PP_num2,0.0,440.3520663510233
F1PP_num3,0.0,457.95819063746455
F1PP_num4,0.0,511.0176133918346
4ABZGLUtex_num2,0.0,-2.0
4ABZGLUtex_num3,0.0,-2.0
4ABZGLUtex_num4,0.0,-2.0
SLNTabcpp_num2,0.0,-1.9999999999999147
VALt3pp_num2,0.0,105.21133913317325
METGLCURtex_num2,0.0,-2.0
METGLCURtex_num3,0.0,-2.0
METGLCURtex_num4,0.0,-2.0
AI2tex_num2,0.0,0.0
AI2tex_num3,0.0,0.0
AI2tex_num4,0.0,0.0
CUt2pp_num2,0.0,-2.0
CUt2pp_num3,0.0,-2.0
CUt2pp_num4,0.0,-2.0
CUt2pp_num5,0.0,-2.0
CUt2pp_num6,0.0,-2.0
CUt2pp_num7,0.0,-2.0
SERt2rpp_num2,0.0,53.60566956658667
HCO3E_reverse_num2,0.0,1355.4562410092979
ECOAH4_reverse_num2,0.0,1984.6590537554584
NDPK5_reverse_num2,0.0,2579.28747867309
ACALD_reverse_num2,0.0,6298.324219214748
ALAR_reverse_num2,0.0,505.0476189612465
ALATA_L_reverse_num2,0.0,-438.425881669585
ASPTA_reverse_num2,0.29278229999999605,-276.05717254308865
A5PISO_reverse_num2,0.0,2144.3376189823
ECOAH6_reverse_num2,0.0,24.05561006255448
FBA_reverse_num2,0.0,2762.5719746382742
TALA_reverse_num2,0.0,840.6734795705983
TKT1_reverse_num2,0.0,990.4168099802175
ALCD2x_reverse_num2,0.0,1377.676758955673
NDPK6_reverse_num2,0.0,2630.2033163995584
NDPK8_reverse_num2,0.0,240.29488234177916
DURIPP_reverse_num2,0.0,3382.6894142062097
PTAr_reverse_num2,0.0,66.51902424528444
ACKr_reverse_num2,0.0,179.36409086685853
ACKr_reverse_num3,0.0,179.48909227986405
PUNP5_reverse_num2,0.0,5594.09443284619
PUNP6_reverse_num2,0.0,-3330.296968347204
PUNP3_reverse_num2,0.0,8399.966803515537
FUM_reverse_num2,0.0,13858.662975385208
FUM_reverse_num3,0.0,22836.870409455303
HACD5_reverse_num2,0.0,1556.6232454213132
RBP4E_reverse_num2,0.0,1240.988361076431
RBP4E_reverse_num3,0.0,419.1925349293655
HACD6_reverse_num2,0.0,-636.8627714365812
ECOAH1_reverse_num2,0.0,19.549638577736914
ECOAH2_reverse_num2,0.0,24.48402797523886
ECOAH3_reverse_num2,0.0,28.78444893611595
ALCD19_reverse_num2,0.0,5749.824812758172
TGBPA_reverse_num2,0.0,2734.1895825180336
HACD4_reverse_num2,0.0,-582.9727066024298
HACD7_reverse_num2,0.0,48.11936095913916
HACD1_reverse_num2,0.0,1388.3416574769471
HACD2_reverse_num2,0.0,-463.8935707737782
NDPK7_reverse_num2,0.0,335.44615241267456
NDPK2_reverse_num2,0.0,1577.9622919832982
NDPK3_reverse_num2,0.0,889.1981261240417
NDPK4_reverse_num2,0.0,1454.5571141573837
NDPK1_reverse_num2,0.0,2012.0062163219518
PGMT_reverse_num2,0.0,-170.1319894900784
PGMT_reverse_num3,0.0,-147.59739311783392
UMPK_reverse_num2,0.0,1615.2305505836594
F6PA_reverse_num2,0.0,451.9410866495796
SDPTA_reverse_num2,0.0370949,-396.17845983768166
SDPTA_reverse_num3,0.0,-18.958034346918794
SDPTA_reverse_num4,0.0,-20.748749056625456
SDPTA_reverse_num5,0.0,-89.17044732526301
FCLPA_reverse_num2,0.0,1596.7008776455218
ASPK_reverse_num2,0.0,718.3866284289707
ASPK_reverse_num3,0.0,250.2993918121574
OCBT_reverse_num2,0.0,2493.242612915226
PHETA1_reverse_num2,0.0185265,-670.1763806989729
PHETA1_reverse_num3,0.0,231.35712256665374
ACOTA_reverse_num2,0.0,-17.516026103925924
ACOTA_reverse_num3,0.0,-16.034072391759764
ACOTA_reverse_num4,0.0295792,-328.21287123624415
HSDy_reverse_num2,0.0,-1.6534987135783865
GLUtex_reverse_num2,0.0,2.0
GLUtex_reverse_num3,0.0,2.0
GLUtex_reverse_num4,0.0,2.0
GLYtex_reverse_num2,0.0,-2.0000000000002274
GLYtex_reverse_num3,0.0,-2.0000000000002274
GLYtex_reverse_num4,0.0,-2.0000000000002274
GLYALDtex_reverse_num2,0.0,2.0
GLYALDtex_reverse_num3,0.0,2.0
GLYALDtex_reverse_num4,0.0,2.0
GLYBtex_reverse_num2,0.0,2.0
GLYBtex_reverse_num3,0.0,2.0
GLYBtex_reverse_num4,0.0,2.0
GLYCtex_reverse_num2,0.0,2.0
GLYCtex_reverse_num3,0.0,2.0
GLYCtex_reverse_num4,0.0,2.0
GLYC3Ptex_reverse_num2,0.0,2.0
GLYC3Ptex_reverse_num3,0.0,2.0
GLYC3Ptex_reverse_num4,0.0,2.0
GLYCLTtex_reverse_num2,0.0,-2.0
GLYCLTtex_reverse_num3,0.0,-2.0
GLYCLTtex_reverse_num4,0.0,-2.0
GTPtex_reverse_num2,0.0,-2.0
GTPtex_reverse_num3,0.0,-2.0
GTPtex_reverse_num4,0.0,-2.0
Htex_reverse_num2,0.0,-2.0
Htex_reverse_num3,0.0,-2.0
Htex_reverse_num4,0.0,-2.0
H2tex_reverse_num2,0.0,2.0
H2tex_reverse_num3,0.0,2.0
H2tex_reverse_num4,0.0,2.0
H2Otex_reverse_num2,0.0,-2.0
H2Otex_reverse_num3,0.0,-2.0
H2Otex_reverse_num4,0.0,-2.0
H2Otex_reverse_num5,0.0,-2.0
H2Otex_reverse_num6,0.0,-2.0
H2Otex_reverse_num7,0.0,-2.0
H2Otex_reverse_num8,0.0,-2.0
DAPtex_reverse_num2,0.0,2.0
DAPtex_reverse_num3,0.0,2.0
DAPtex_reverse_num4,0.0,2.0
12PPDStex_reverse_num2,0.0,-2.0
12PPDStex_reverse_num3,0.0,-2.0
12PPDStex_reverse_num4,0.0,-2.0
DDGLCNtex_reverse_num2,0.0,2.0
DDGLCNtex_reverse_num3,0.0,2.0
DDGLCNtex_reverse_num4,0.0,2.0
26DAHtex_reverse_num2,0.0,2.0
26DAHtex_reverse_num3,0.0,2.0
26DAHtex_reverse_num4,0.0,2.0
HCINNMtex_reverse_num2,0.0,2.0
HCINNMtex_reverse_num3,0.0,2.0
HCINNMtex_reverse_num4,0.0,2.0
HPPPNtex_reverse_num2,0.0,-2.0
HPPPNtex_reverse_num3,0.0,-2.0
HPPPNtex_reverse_num4,0.0,-2.0
ACtex_reverse_num2,0.0,-2.0
ACtex_reverse_num3,0.0,-2.0
ACtex_reverse_num4,0.0,-2.0
ACALDtex_reverse_num2,0.0,2.0
ACALDtex_reverse_num3,0.0,2.0
ACALDtex_reverse_num4,0.0,2.0
ACMANAtex_reverse_num2,0.0,2.0
ACMANAtex_reverse_num3,0.0,2.0
ACMANAtex_reverse_num4,0.0,2.0
ACACT2r_reverse_num2,0.0,-57.338615105021745
SUCFUMtpp_reverse_num2,0.0,-2.220446049250313e-16
SUCFUMtpp_reverse_num3,0.0,-2.220446049250313e-16
TRPt2rpp_reverse_num2,0.0,1.9999999999999147
TRPt2rpp_reverse_num3,0.0,1.9999999999999147
TYRt2rpp_reverse_num2,0.0,-2.0000000000000853
GALtex_reverse_num2,0.0,2.0
GALtex_reverse_num3,0.0,2.0
GALtex_reverse_num4,0.0,2.0
GALCTtex_reverse_num2,0.0,-2.0
GALCTtex_reverse_num3,0.0,-2.0
GALCTtex_reverse_num4,0.0,-2.0
GALCTNtex_reverse_num2,0.0,0.0
GALCTNtex_reverse_num3,0.0,0.0
