,tyr:php,AG:GD=3:1,No.0glc,No.0xyl,AG:GD=2:1,No.1glc,No.1xyl,AG:GD=1:1,No.2glc,No.2xyl,AG:GD=1:2,No.3glc,No.3xyl,No.4glc,No.4xyl
542,0.015:0.097,0.1055718765446727,,,1.0659119875816714,3.0454775457325765,6.0,1.994238770370771,4.0945554781179645,5.999999999999948,1.9815370456790333,5.10903723935869,6.0,7.856301318688425,6.0
543,0.015:0.09799999999999999,0.10553068661431553,,,1.0658662359477376,3.0471491821946968,6.0,1.994195560494063,4.0962221313638505,6.000000000000052,1.9814938358026666,5.110705725388118,6.0,7.857970748556538,6.0
544,0.015:0.09899999999999999,0.10548949668327623,,,1.06582048431369,3.0488208186560692,6.0,1.994152350617469,4.097888755862165,6.0,1.9814506259260725,5.112374350125851,6.0,7.859640178424403,6.0
545,0.015:0.1,0.10544830675189587,,,1.0657747326797562,3.0504924838644873,6.0,1.9941091407401927,4.099555437855509,6.000000000000037,1.9814074160490236,5.114042697445656,6.0,7.861312298467881,6.0
546,0.016:0.01,0.10627798409666411,,,1.0676481248366372,2.976038349054254,6.0,1.9966234277778767,3.9944382687127065,6.000000000000047,1.9849278759261324,4.977917270935788,6.0,7.725298007600845,6.0
547,0.016:0.011,0.10627798409643674,,,1.0676481248366372,2.976038349054005,6.0,1.9966234277778767,3.994438268712801,6.0,1.9849278759261324,4.977917270935788,6.0,7.725298007600845,6.0
548,0.016:0.012,0.10627798409643674,,,1.0676481248366372,2.976038349054005,6.0,1.9966234277778767,3.9944382687127042,6.000000000000082,1.9849278759261324,4.977917270935788,6.0,7.725298007600845,6.0
549,0.016:0.013000000000000001,0.10627798409643674,,,1.0676481248366372,2.9760383490540123,6.0,1.9966234277778767,3.9944382974602277,6.0,1.9849278759261324,4.977917270935788,6.0,7.725297973779252,6.0
550,0.016:0.014,0.10627798409643674,,,1.0676481248366372,2.9760383778014403,6.0,1.9966234277778767,3.9944382687127877,6.0,1.9849278759261324,4.977917270935788,6.0,7.725298007600845,6.0
551,0.016:0.015,0.10627798409643674,,,1.0676481248366372,2.976038377801446,6.0,1.9966234277778767,3.9944382974601464,6.000000000000073,1.9849278759261324,4.977917270935788,6.0,7.725298007600845,6.0
552,0.016:0.016,0.10627798409643674,,,1.0676481248366372,2.9760383490540105,6.0,1.9966234277778767,3.9944382974601513,6.000000000000085,1.9849278759261324,4.977917270935788,6.0,7.725298007600845,6.0
553,0.016:0.017,0.1062779840958683,,,1.0676481248366372,2.976038377800833,6.0,1.9966234277778767,3.994438268712775,6.0,1.9849278759261324,4.977917270935788,6.0,7.725297973779226,6.0
554,0.016:0.018000000000000002,0.10627798409632305,,,1.0676481248366372,2.9760383778013164,6.0,1.9966234277778767,3.994438268712775,6.0,1.9849278759261324,4.977917270935788,6.0,7.725298007600845,6.0
555,0.016:0.019000000000000003,0.10627798409666411,,,1.0676481248366372,2.9760383490542544,6.0,1.9966029679012536,3.9944382974601473,6.000000000000082,1.9849074160495093,4.978707299070831,6.0,7.726088479167556,6.0
556,0.016:0.02,0.10627798409700517,,,1.0676481248366372,2.9760383778020736,6.0,1.9965597580243184,3.994438297460223,6.0,1.9848642061724604,4.980378293008961,6.0,7.727755218857815,6.0
557,0.016:0.020999999999999998,0.10627798409700517,,,1.0676481248366372,2.9760383490546336,6.0,1.996516548148179,3.9944382974601433,6.000000000000051,1.984820996296321,4.982046779040031,6.0,7.7294246487261935,6.0
558,0.016:0.022,0.10627798409700517,,,1.0676481248366372,2.9760383778020576,6.0,1.996473338271585,3.9944382687126914,6.0,1.9847777864199543,4.983715265069762,6.0,7.731094078594298,6.0
559,0.016:0.023,0.10627798409700517,,,1.0676481248366372,2.9760383490546296,6.0,1.9964301283949908,3.994438268712788,6.0,1.9847345765433602,4.9853837510995,6.0,7.732766194431882,6.0
560,0.016:0.024,0.10627798409700517,,,1.0676481248366372,2.9760383778020594,6.0,1.9963869185188514,3.994438297460152,6.0000000000000675,1.9846913666672208,4.98704972922064,6.0,7.734432938330502,6.0
561,0.016:0.025,0.10627798409666411,,,1.0676481248366372,2.9760383490542637,6.0,1.9963437086424847,3.994438297460152,6.0000000000000675,1.9846481567906267,4.988718215250724,6.0,7.736102368198368,6.0
562,0.016:0.026000000000000002,0.10627798409666411,,,1.0676481248366372,2.9760383490542544,6.0,1.9963004987655495,3.994438268712781,6.0,1.9846049469138052,4.990386701280173,6.0,7.737774484035869,6.0
563,0.016:0.027000000000000003,0.10627798409620937,,,1.0676481248366372,2.976038377801192,6.0,1.9962572888886143,3.9944382687127757,6.0,1.984561737037211,4.99205764011901,6.0,7.739443918111042,6.0
564,0.016:0.028000000000000004,0.10627798409620937,,,1.0676481248366372,2.9760383490537508,6.0,1.9962140790123613,3.9944382687127,6.0,1.984518527160617,4.993726126149733,6.0,7.741113347978832,6.0
565,0.016:0.028999999999999998,0.10627798409620937,,,1.0676481248366372,2.9760383490537565,6.0,1.9961708691356534,3.9944382687127957,6.0,1.9844753172837954,4.99539462911236,6.0,7.742782777479975,6.0
566,0.016:0.03,0.10627798409620937,,,1.0676481248366372,2.9760383490537565,6.0,1.9961276592589456,3.99443829746014,6.000000000000063,1.9844321074074287,4.997063331481294,6.0,7.7444495175374914,6.0
567,0.016:0.031,0.1062779840967778,,,1.0676481248366372,2.9760383490543774,6.0,1.9960844493826926,3.9944382974601393,6.0,1.984388897531062,4.998731601172502,6.0,7.746118947405621,6.0
568,0.016:0.032,0.10627798409632305,,,1.0676481248366372,2.9760383778013106,6.0,1.9960412395060985,3.9944382687127926,6.0,1.9843456876544678,5.000400087202248,6.0,7.747788377273477,6.0
569,0.016:0.033,0.1062779840967778,,,1.0676481248366372,2.976038377801807,6.0,1.995998029629959,3.994438268712754,6.0,1.9843024777783285,5.002066103489631,6.0,7.749457807141856,6.0
570,0.016:0.034,0.10627798409700517,,,1.0676481248366372,2.9760383778020554,6.0,1.9959548197534787,3.994438268712746,6.0,1.9842592679017343,5.003736914472393,6.0,7.751127237009722,6.0
571,0.016:0.035,0.10627798409700517,,,1.0676481248366372,2.9760383490546327,6.0,1.9959116098765435,3.9944382687127056,6.0,1.9842160580249129,5.00540307554904,6.0,7.752796666877332,6.0
572,0.016:0.036000000000000004,0.10627798409700517,,,1.0676481248366372,2.9760383778020554,6.0,1.9958683999999494,3.9944382974601322,6.000000000000081,1.9841728481483187,5.007071561578879,6.0,7.754466096745214,6.0
573,0.016:0.037,0.10627798409700517,,,1.0676481248366372,2.9760383778020554,6.0,1.995825190123469,3.994438297460139,6.000000000000072,1.9841296382717246,5.008742437755711,6.0,7.756135526613082,6.0
574,0.016:0.038,0.10627798409700517,,,1.0676047980393832,2.9760383778020554,6.0,1.9957819802465337,3.9960165893369193,6.0,1.9840864283949031,5.0104085336382935,6.0,7.757804956480703,6.0
575,0.016:0.039,0.10627798409655043,,,1.0675590464046536,2.9760383490541433,6.0,1.9957387703703944,3.997683242580788,6.0,1.9840432185187638,5.0120794335933825,6.0,7.759474386349066,6.0
576,0.016:0.04,0.10627798409655043,,,1.0675132947707198,2.9760383778015584,6.0,1.995695560493914,3.9993498958267377,6.0,1.9840000086421696,5.013745505698596,6.0,7.761143816216922,6.0
577,0.016:0.041,0.10627798409655043,,,1.0674675431364449,2.976038349054123,6.0,1.9956523506173198,4.001016549071822,6.0,1.9839567987655755,5.015413991728415,6.0,7.762813246084787,6.0
578,0.016:0.042,0.10627798409643674,,,1.0674217915033068,2.9760383778014345,6.0,1.9956091407410668,4.002683202319892,6.0,1.9839135888894361,5.017082477758631,6.0,7.764482675953169,6.0
579,0.016:0.043000000000000003,0.10627798409643674,,,1.067376039869373,2.976038349054003,6.0,1.9955659308647,4.004349884313312,6.0,1.983870379012842,5.018750963788721,6.0,7.766152105821035,6.0
580,0.016:0.044000000000000004,0.10627798409643674,,,1.0673302882353255,2.9760383778014345,6.0,1.9955227209877648,4.006016508811607,6.0,1.9838271691360205,5.020421859077569,6.0,7.7678215356886415,6.0
581,0.016:0.045000000000000005,0.10627798409643674,,,1.0672845366013917,2.9760383778014345,6.0,1.9954795111111707,4.0076831620573685,6.000000000000185,1.9837839592594264,5.022087935848008,6.0,7.769490965556526,6.0
582,0.016:0.046000000000000006,0.10627798409643674,,,1.0672387849673441,2.9760383778014345,6.0,1.9954363012345766,4.009349815303137,6.000000000000065,1.9837407493828323,5.023756421877845,6.0,7.771160395424379,6.0
583,0.016:0.047,0.1062779840967778,,,1.0671930333332966,2.9760383490543867,6.0,1.995393091357755,4.011016468548863,6.0,1.9836975395060108,5.025424907907426,6.0,7.772829825291998,6.0
584,0.016:0.048,0.1062779840967778,,,1.0671472817001586,2.976038377801807,6.0,1.9953498814816157,4.012683121796998,6.0,1.9836543296298714,5.02709586368109,6.0,7.7744992551603795,6.0
585,0.016:0.049,0.1062779840967778,,,1.0671015300662248,2.976038349054378,6.0,1.995306671604908,4.014349775041544,6.0,1.9836111197532773,5.028761879967473,6.0,7.7761686850282485,6.0
586,0.016:0.05,0.1062779840967778,,,1.0670557784324046,2.976038377801811,6.0,1.9952634617284275,4.01601645703499,6.000000000002078,1.9835679098766832,5.030430365997434,6.0,7.7778381148961016,6.0
587,0.016:0.051000000000000004,0.1062779840967778,,,1.067010026797675,2.9760383490543902,6.0,1.995220251851947,4.017683110279986,6.000000000000583,1.9835247000005438,5.032098852027399,6.0,7.779507544764493,6.0
588,0.016:0.052000000000000005,0.1062779840967778,,,1.0669642751636275,2.9760383490543902,6.0,1.995177041975694,4.019349763525774,6.00000000000046,1.9834814901239497,5.033767338057597,6.0,7.7811769746323645,6.0
589,0.016:0.053000000000000005,0.10627798409609568,,,1.06691852352958,2.9760383490536317,6.0,1.9951338320987588,4.021016388024103,6.000000000000384,1.9834382802471282,5.03543582408706,6.0,7.782846404499928,6.0
590,0.016:0.054,0.10627798409711886,,,1.066872771895646,2.9760383490547597,6.0,1.9950906222218237,4.02268307001742,6.00000000000045,1.983395070370534,5.037106779858892,6.0,7.784515834367825,6.0
591,0.016:0.055,0.1062779840967778,,,1.0668270202615986,2.9760383778018125,6.0,1.9950474123453432,4.024349694516013,6.0,1.9833518604934852,5.038775294817967,6.0,7.786185264235197,6.0
592,0.016:0.056,0.10626066373060894,,,1.0667812686274374,2.976741272186208,6.0,1.995004202468749,4.026016376508814,5.999999999999981,1.9833086506171185,5.040443751918696,6.0,7.787854694103285,6.0
593,0.016:0.057,0.10621947379922858,,,1.0667355169927077,2.9784129086472104,6.0,1.9949609925926097,4.027683001005504,6.0,1.983265440740979,5.042112093158824,6.0,7.7895241239716695,6.0
594,0.016:0.058,0.1061782838663703,,,1.066689765358774,2.980084545106588,6.0,1.9949177827161293,4.029349654252286,5.999999999998604,1.983222230864385,5.043780723979848,6.0,7.791193553839547,6.0
595,0.016:0.059000000000000004,0.10613709393555837,,,1.0666440137247264,2.9817561815682145,6.0,1.9948745728396489,4.031016336245497,5.999999999998444,1.9831790209877909,5.045449145679426,6.0,7.792862983707406,6.0
596,0.016:0.060000000000000005,0.10609590400349589,,,1.0665982620915884,2.983427818028455,6.0,1.9948313629633958,4.032682960744802,6.0,1.9831358111116515,5.047117631710149,6.0,7.794532413575778,6.0
597,0.016:0.061000000000000006,0.1060547140723429,,,1.0665525104575408,2.9850994544896943,6.0,1.9947881530864606,4.034349642738006,6.000000000000039,1.9830926012350574,5.048786117738904,6.0,7.7962018434436615,6.0
598,0.016:0.062000000000000006,0.10601352414096255,,,1.066506758823607,2.986771090950708,6.0,1.9947449432099802,4.0360162959838854,6.0,1.9830493913582359,5.050454523308482,6.0,7.797873951598144,6.0
599,0.016:0.063,0.10597233421094643,,,1.0664610071895595,2.9884427561606155,6.0,1.994701733333386,4.037682920482245,6.0,1.9830061814816418,5.052123007484338,6.0,7.799540703179133,6.0
600,0.016:0.064,0.10593114427956607,,,1.0664152555556257,2.990114363874178,6.0,1.9946585234561098,4.03934957372827,6.0,1.982962971604593,5.053789170415111,6.0,7.801210133046509,6.0
601,0.016:0.065,0.10588995434818571,,,1.0663695039215781,2.9917860003351837,6.0,1.9946153135798568,4.041016226973881,6.0,1.9829197617282261,5.055459981396728,6.0,7.802879562914642,6.0
602,0.016:0.066,0.10584876441680535,,,1.0663237522884401,2.9934576367961765,6.0,1.9945721037037174,4.042682908969238,6.0,1.9828765518520868,5.057128837303251,6.0,7.8045489927829745,6.0
603,0.016:0.067,0.10580757448576605,,,1.0662780006543926,2.995129273257552,6.0,1.9945288938271233,4.044349562213833,6.0,1.9828333419754927,5.058797323332972,6.0,7.806218422650858,6.0
604,0.016:0.068,0.10576638455370357,,,1.0662322490204588,2.99680090971779,6.0,1.9944856839506429,4.046016186713798,6.0,1.9827901320988985,5.060465809363082,6.0,7.8078878525187285,6.0
605,0.016:0.069,0.10572519462232322,,,1.0661864973858428,2.9984725461788075,6.0,1.9944424740741624,4.047682839957428,6.0,1.9827469222227592,5.062134182670842,6.0,7.809557282387086,6.0
606,0.016:0.06999999999999999,0.10568400469094286,,,1.066140745751909,3.000144182639789,6.0,1.9943992641979094,4.049349521950742,6.000000000000561,1.982703712346165,5.063802668701582,6.0,7.8112267122549595,6.0
607,0.016:0.071,0.10564281475978987,,,1.0660949941178615,3.001815819101028,6.0,1.9943560543206331,4.051016146449449,6.0,1.9826605024693436,5.065471154729304,6.0,7.812896142122563,6.0
608,0.016:0.072,0.10560162483000113,,,1.0660492424839276,3.003487484311219,6.0,1.99431284444438,4.052682799695397,6.0,1.9826172925927494,5.067137058654902,6.0,7.814565571990441,6.0
609,0.016:0.073,0.10556043489827971,,,1.06600349084988,3.005159092024395,6.0,1.9942696345675586,4.054349452940721,6.000000000000417,1.9825740827157006,5.068808126789099,6.0,7.816235001857842,6.0
610,0.016:0.074,0.10551924496712672,,,1.0659577392159463,3.0068307284856566,6.0,1.9942264246909644,4.056016134934041,6.0,1.9825308728393338,5.070476353811848,6.0,7.8179044317259585,6.0
611,0.016:0.075,0.10547805503574637,,,1.0659119875809893,3.0085023649466422,6.0,1.994183214814825,4.057682759430257,6.0,1.9824876629631945,5.072144839842913,6.0,7.819573861594319,6.0
612,0.016:0.076,0.105436865104366,,,1.0658662359471691,3.0101740014076372,6.0,1.99414000493789,4.0593494414248115,5.9999999999989,1.9824444530866003,5.0738135848786605,6.0,7.821243291462198,6.0
613,0.016:0.077,0.1053956751716214,,,1.0658204843132353,3.011845637867144,6.0,1.9940967950617505,4.0610160946707285,5.999999999999013,1.9824012432100062,5.075481958547568,6.0,7.8229153996167,6.0
614,0.016:0.078,0.10535448524058211,,,1.0657747326791878,3.0135172743285117,6.0,1.9940535851856112,4.06268274791649,5.999999999998871,1.9823580333338668,5.07715069313332,6.0,7.82458215119842,6.0
615,0.016:0.079,0.10531329530920175,,,1.065728981045936,3.015188939536951,6.0,1.9940103753087897,4.064349401163112,6.000000000000369,1.982314823456818,5.078819179162342,6.0,7.82625158106579,6.0
616,0.016:0.08,0.10527210537816245,,,1.0656832294117748,3.0168605759983214,6.0,1.9939671654317408,4.066016054408763,6.00000000000001,1.9822716135804512,5.080487528998276,6.0,7.82792101093392,6.0
617,0.016:0.081,0.10523091544644103,,,1.065637477777841,3.0185321837115064,6.0,1.9939239555554877,4.067682678907197,6.0,1.9822284037038571,5.082155902666861,6.0,7.829590440801778,6.0
618,0.016:0.082,0.10518972551517436,,,1.0655917261437935,3.020203848920072,6.0,1.9938807456786662,4.069349360900398,6.000000000000005,1.9821851938268082,5.08382442686221,6.0,7.831259870669153,6.0
619,0.016:0.08299999999999999,0.10514853558436243,,,1.065545974509746,3.021875456634246,6.0,1.993837535801731,4.0710159853987165,6.0,1.9821419839504415,5.085492987086832,6.0,7.832929300537265,6.0
620,0.016:0.08399999999999999,0.10510734565298208,,,1.065500222876608,3.02354709309525,6.0,1.9937943259259328,4.072682638646851,6.0,1.9820987740743021,5.087161296426266,6.0,7.834598730405633,6.0
621,0.016:0.08499999999999999,0.10506615572023748,,,1.0654544712426741,3.0252187295547555,6.0,1.9937511160493386,4.0743493206388095,6.00000000000166,1.982055564197708,5.088829782456001,6.0,7.836268160273503,6.0
622,0.016:0.086,0.10502496578908449,,,1.065408719608854,3.0268903660160005,6.0,1.9937079061727445,4.0760159451390665,6.0,1.982012354321114,5.0904984451784046,6.0,7.837937590141372,6.0
623,0.016:0.087,0.10498377585759044,,,1.0653629679741243,3.028562031224301,6.0,1.9936646962967188,4.077682598382834,6.0,1.9819691444449745,5.092166931209823,6.0,7.839607020009731,6.0
624,0.016:0.088,0.10494258592598271,,,1.0653172163401905,3.0302336389376046,6.0,1.9936214864198973,4.079349251628289,6.0,1.9819259345679257,5.0938354172389015,6.0,7.841276449877103,6.0
625,0.016:0.089,0.10490139599448867,,,1.065271464706143,3.0319053041459227,6.0,1.9935782765433032,4.081015904874516,6.0,1.981882724691559,5.095503726575961,6.0,7.84294587974522,6.0
626,0.016:0.09,0.10486020606469992,,,1.0652257130720955,3.033576940608655,6.0,1.993535066666709,4.082682558119815,6.000000000000416,1.9818395148149648,5.097172525490789,6.0,7.844615309613095,6.0
627,0.016:0.091,0.10481901613275113,,,1.0651799614381616,3.035248577069035,6.0,1.993491856789774,4.084349211366106,6.0,1.981796304937916,5.098840875327093,6.0,7.8462847394804625,6.0
628,0.016:0.092,0.10477782620205289,,,1.065134209804114,3.036920213530786,6.0,1.9934486469128387,4.086015893358902,6.000000000000365,1.9817530950615492,5.100509457456079,6.0,7.847954169348584,6.0
629,0.016:0.093,0.10473663627067253,,,1.0650884581693845,3.0385918212443412,6.0,1.9934054370371541,4.087679608784127,6.0,1.9817098851854098,5.102177847388258,6.0,7.849623599216942,6.0
630,0.016:0.094,0.10469544633929218,,,1.0650427065354506,3.0402634577053513,6.0,1.99336222716056,4.089349171102381,5.999999999999014,1.9816666753088157,5.1038463334180175,6.0,7.851293029084819,6.0
631,0.016:0.095,0.10465425640791182,,,1.0649969549014031,3.0419350941663335,6.0,1.9933190172839659,4.0910158243481245,5.999999999998894,1.9816234654322216,5.105514819447743,6.0,7.852962458952692,6.0
632,0.016:0.096,0.10461306647653146,,,1.064951203268265,3.0436067593747658,6.0,1.9932758074075991,4.092682477594914,6.000000000000623,1.9815802555560822,5.10718330547817,6.0,7.854631888821052,6.0
633,0.016:0.097,0.1045718765451511,,,1.0649054516342176,3.0452783670883474,6.0,1.9932325975308913,4.094349159588104,6.0000000000004805,1.9815370456790333,5.108851791507568,6.0,7.856301318688425,6.0
634,0.016:0.09799999999999999,0.10453068661513498,,,1.0648597000002837,3.046950003550805,6.0,1.9931893876542972,4.096015812834453,6.0,1.9814938358026666,5.110520277537306,6.0,7.857970748556538,6.0
635,0.016:0.09899999999999999,0.10448949668375462,,,1.0648139483662362,3.0486216687592447,6.0,1.9931461777779305,4.09768246608024,6.0,1.9814506259260725,5.112188506414515,6.0,7.859640178424403,6.0
636,0.016:0.1,0.10444830675237426,,,1.0647681967323024,3.050293276472812,6.0,1.993102967900768,4.099349119326231,6.0,1.9814074160490236,5.113857058322304,6.0,7.86131229846791,6.0
637,0.017:0.01,0.10527798409623301,,,1.0666415888894107,2.9758391704090212,6.0,1.9956172549382245,3.9942319789305194,6.000000000001024,1.9849278759261324,4.977734029754158,6.0,7.725298007600845,6.0
638,0.017:0.011,0.10527798409657407,,,1.0666415888894107,2.9758391704093863,6.0,1.9956172549382245,3.9942319789305327,6.000000000001021,1.9849278759261324,4.977734029754158,6.0,7.725298007600845,6.0
639,0.017:0.012,0.10527798409657407,,,1.0666415888894107,2.975839199156821,6.0,1.9956172549382245,3.9942319789305194,6.000000000001024,1.9849278759261324,4.977734029754158,6.0,7.725297988952307,6.0
640,0.017:0.013000000000000001,0.10527798409611933,,,1.0666415888894107,2.975839199156323,6.0,1.9956172549382245,3.9942319789314356,6.0,1.9849278759261324,4.977734029754158,6.0,7.725298007600845,6.0
641,0.017:0.014,0.10527798409611933,,,1.0666415888894107,2.9758391704089115,6.0,1.9956172549382245,3.994231950183985,6.0,1.9849278759261324,4.977734029754158,6.0,7.725298007600845,6.0
642,0.017:0.015,0.10527798409611933,,,1.0666415888894107,2.9758391704089115,6.0,1.9956172549382245,3.9942319789305336,6.0000000000010605,1.9849278759261324,4.977734029754158,6.0,7.725298007600845,6.0
643,0.017:0.016,0.10527798409623301,,,1.0666415888894107,2.975839199156461,6.0,1.9956172549382245,3.9942319789305394,6.000000000001023,1.9849278759261324,4.977734029754158,6.0,7.725298007600845,6.0
644,0.017:0.017,0.10527798409623301,,,1.0666415888894107,2.9758391704090195,6.0,1.9956172549382245,3.994231978930527,6.00000000000105,1.9849278759261324,4.977734029754158,6.0,7.725298007600845,6.0
645,0.017:0.018000000000000002,0.10527798409623301,,,1.0666415888894107,2.975839199156454,6.0,1.9956172549382245,3.9942319789305203,6.000000000001063,1.9849278759261324,4.977734029754158,6.0,7.725298007600845,6.0
646,0.017:0.019000000000000003,0.10527798409680145,,,1.0666415888894107,2.975839170409651,6.0,1.9955967950618287,3.9942319789305345,6.000000000001072,1.9849074160495093,4.978524101977209,6.0,7.726085788990444,6.0
647,0.017:0.02,0.10527798409680145,,,1.0666415888894107,2.9758391704096394,6.0,1.9955535851848936,3.9942319501839556,6.0,1.9848642061724604,4.980192588005937,6.0,7.727755218857815,6.0
648,0.017:0.020999999999999998,0.10527798409680145,,,1.0666415888894107,2.9758391991570727,6.0,1.9955103753086405,3.994231978930518,6.00000000000105,1.984820996296321,4.981861074036672,6.0,7.729427338903032,6.0
649,0.017:0.022,0.10527798409680145,,,1.0666415888894107,2.975839170409641,6.0,1.9954671654322738,3.9942319789305403,6.0000000000010605,1.9847777864199543,4.983529560067091,6.0,7.731094078594298,6.0
650,0.017:0.023,0.10527798409680145,,,1.0666415888894107,2.97583917040964,6.0,1.9954239555556796,3.9942319501841856,6.0,1.9847345765433602,4.985198046096829,6.0,7.732766194431882,6.0
651,0.017:0.024,0.10527798409680145,,,1.0666415888894107,2.975839170409653,6.0,1.9953807456795403,3.9942319789305283,6.000000000001068,1.9846913666672208,4.98686402421761,6.0,7.734432938330502,6.0
652,0.017:0.025,0.10527798409680145,,,1.0666415888894107,2.9758391704096416,6.0,1.995337535802605,3.994231978930528,6.0000000000010765,1.9846481567906267,4.9885325102470635,6.0,7.736102368198368,6.0
653,0.017:0.026000000000000002,0.10527798409611933,,,1.0666415888894107,2.9758391704089084,6.0,1.9952943259258973,3.9942319789305207,6.000000000001067,1.9846049469138052,4.990200996276769,6.0,7.737774484035869,6.0
654,0.017:0.027000000000000003,0.10527798409611933,,,,2.9758391704089084,6.0,,,,,,,,
