,kcat_MW
A_ACACT6r_num1,873.2507207
B_ACONTb_num2,523.2539283
A_FDMO,58.25940376
B_MLTGY3pp_num6,1188.2811570000001
B_GPDDA1pp,458.4540824
B_POR5_num1,109.1386975
A_SHK3Dr,1567.459933
B_R5PP_num3,324.9073298
A_SDPTA_reverse_num2,603.6338758999999
A_LPLIPAL1G180pp,150.7065081
A_NTPP10,611.2359815000001
B_ECOAH3_num1,572.525342
A_4PCPpp,1772.33616
A_GMHEPAT,3411.6570460000003
A_PGMT_num3,4734.110965999999
A_ECOAH8_num1,244.7449952
B_RNDR4b_num1,669.155009
B_BWCOS,116.096116
A_GNP_num2,1072.475078
A_ALAALAr_reverse_num2,305.7158963
B_MLDCP2App_num1,910.9142545
B_E4PD_num2,65.59102339
B_4PCPpp,1772.33616
A_PLIPA1G180pp,161.80173290000002
B_AGM4PApp_num2,534.9146029
A_PLIPA2A181pp,182.18478149999999
B_ALLTAMH2,2385.783241
A_RNDR4_num1,40.16205523
B_PSP_Lpp_num2,234.9013736
A_LPLIPAL1A181pp,166.7412555
A_UDPGDC,23.39743108
B_DHPTPE,157.6472176
B_ASPO5,159.8728605
B_SULR,91.07561809
B_MLDCP1App_num5,361.61006610000004
B_NO3R2pp_num1,6167.945442
A_CLPNS160pp_num1,702.9631828
A_ADPRDP_num1,308.0176637
B_ALAALAD,1008.126187
B_AMPN,68.86935766
A_GNP_num1,903.5657861
B_MTHFC,4000.805315
A_MLTGY3pp_num1,534.4554047
A_HEPK2,947.1928199999999
A_NTPP7_num3,221.1864372
A_ECOAH3_num2,277.1932753
B_PAPSR2_num1,317.0566078
A_AACPS6,189.3926299
B_ASNNpp,380.095939
A_AACPS4,221.6429576
B_ACKr_num2,3899.784982
A_CYSSADS_num1,152.188249
A_SERD_L_num4,1616.910434
B_MCTP1App_num2,186.43223400000002
B_OCBT_reverse_num2,177.02382230000003
B_3OAR40,116.0676692
B_CYTBDpp_num2,469.22527369999995
A_CLPNS181pp_num2,444.6935094
B_IGPS,363.6929381
A_THIORDXi_num1,1052.986211
A_CLPNS140pp_num2,226.6211502
A_SDPTA_reverse_num1,294.92306329999997
B_2AGPGAT180,120.66116229999999
B_DASYN120,303.4448149
B_FBP_num3,3826.7315729999996
A_DASYN120,303.4448149
